web-scraper-order,web-scraper-start-url,type_habit,price,adresse,img
"1739390534-6549","https://sn.coinafrique.com/categorie/vetements-homme?page=42","Chemise d’été","5 000CFA","Dakar, Sénégal",""
"1739390534-6550","https://sn.coinafrique.com/categorie/vetements-homme?page=42","Ensemble Lacoste","14 000CFA","HLM, Dakar, Sénégal",""
"1739390534-6551","https://sn.coinafrique.com/categorie/vetements-homme?page=42","Pantalons homme","7 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390534-6552","https://sn.coinafrique.com/categorie/vetements-homme?page=42","Pantalons art","2 500CFA","Dakar, Sénégal",""
"1739390543-6553","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Caleçons homme","10 000CFA","Dakar, Sénégal",""
"1739390543-6554","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalons Kaki","7 000CFA","Dakar, Sénégal",""
"1739390543-6555","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemises homme","7 000CFA","Dakar, Sénégal",""
"1739390543-6556","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble Adidas","1 000CFA","Dakar, Sénégal",""
"1739390543-6557","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Vêtements homme","Prix sur demande","Dakar, Sénégal",""
"1739390543-6558","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Vêtements homme","Prix sur demande","Dakar, Sénégal",""
"1739390543-6559","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Vêtements homme","Prix sur demande","Dakar, Sénégal",""
"1739390543-6560","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Vêtements homme","Prix sur demande","Dakar, Sénégal",""
"1739390543-6561","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Vêtements homme","Prix sur demande","Dakar, Sénégal",""
"1739390543-6562","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Grand boubou homme traditionnel","Prix sur demande","Pikine, Sénégal",""
"1739390543-6563","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon","1 000CFA","Dakar, Sénégal",""
"1739390543-6564","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon","2 000CFA","Dakar, Sénégal",""
"1739390543-6565","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon","1 500CFA","Dakar, Sénégal",""
"1739390543-6566","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalons kaki","7 000CFA","Dakar, Sénégal",""
"1739390543-6567","https://sn.coinafrique.com/categorie/vetements-homme?page=41","T-shirts - chemises homme","7 000CFA","Dakar, Sénégal",""
"1739390543-6568","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6569","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise homme - Gant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6570","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise unique","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6571","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise Burberry","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6572","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise - Emporio Armani","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6573","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pack de 4 polos manches courte","13 000CFA","Yoff, Dakar, Sénégal",""
"1739390543-6574","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon jeans","10 000CFA","Yoff, Dakar, Sénégal",""
"1739390543-6575","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalons kaki","7 000CFA","Dakar, Sénégal",""
"1739390543-6576","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble homme","13 000CFA","Dakar, Sénégal",""
"1739390543-6577","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemises homme","7 000CFA","Dakar, Sénégal",""
"1739390543-6578","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise lacoste","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6579","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise Ferrari","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6580","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise unique","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6581","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6582","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise blanche - homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6583","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6584","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6585","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6586","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise burberry - noir","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6587","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Vêtements homme","8 000CFA","Keur Massar, Sénégal",""
"1739390543-6588","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon homme","3 000CFA","Keur Massar, Sénégal",""
"1739390543-6589","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensembles homme","25 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6590","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalons homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6591","https://sn.coinafrique.com/categorie/vetements-homme?page=41","T-shirt homme","7 500CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6592","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalons Kaki","7 000CFA","Dakar, Sénégal",""
"1739390543-6593","https://sn.coinafrique.com/categorie/vetements-homme?page=41","T-shirts Lacoste","7 000CFA","Dakar, Sénégal",""
"1739390543-6594","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalons Kaki","8 000CFA","Dakar, Sénégal",""
"1739390543-6595","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise homme - burberry","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6596","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise burberry","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6597","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon jeans","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6598","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon jeans - noir","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6599","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon kaki - marron","15 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6600","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon en jeans","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6601","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon kaki - vert olive","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6602","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon kaki - noir","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6603","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon kaki","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6604","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon kaki - gris","15 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6605","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Teeshirt","7 000CFA","Sacré-Coeur, Dakar, Sénégal",""
"1739390543-6606","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Vêtements homme","16 000CFA","Yoff, Dakar, Sénégal",""
"1739390543-6607","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Vêtements homme","16 000CFA","Yoff, Dakar, Sénégal",""
"1739390543-6608","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble homme","35 000CFA","Dakar, Sénégal",""
"1739390543-6609","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble homme","40 000CFA","Dakar, Sénégal",""
"1739390543-6610","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Costume africaine","40 000CFA","Medina, Dakar, Sénégal",""
"1739390543-6611","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon jeans homme","15 000CFA","Dakar, Sénégal",""
"1739390543-6612","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble homme","32 500CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6613","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Short été","5 000CFA","Dakar, Sénégal",""
"1739390543-6614","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390543-6615","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1739390543-6616","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon homme","7 000CFA","Dakar, Sénégal",""
"1739390543-6617","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon Kaki homme","7 000CFA","Dakar, Sénégal",""
"1739390543-6618","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble homme","14 000CFA","Dakar, Sénégal",""
"1739390543-6619","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Polo Lacoste","6 500CFA","Dakar, Sénégal",""
"1739390543-6620","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble homme","13 000CFA","Dakar, Sénégal",""
"1739390543-6621","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise homme","6 500CFA","Dakar, Sénégal",""
"1739390543-6622","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble homme","13 000CFA","Dakar, Sénégal",""
"1739390543-6623","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Pantalon Kaki","7 000CFA","Dakar, Sénégal",""
"1739390543-6624","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Lacoste homme","7 000CFA","Dakar, Sénégal",""
"1739390543-6625","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Ensemble Lacoste homme","Prix sur demande","Dakar, Sénégal",""
"1739390543-6626","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Bazin riche Super Manium gold","5 000CFA","Dakar, Sénégal",""
"1739390543-6627","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Tenues homme","10 000CFA","Mbour, Sénégal",""
"1739390543-6628","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Polos  Lacoste homme","7 500CFA","Point E, Dakar, Sénégal",""
"1739390543-6629","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Vêtements homme","7 000CFA","Grand Dakar, Dakar, Sénégal",""
"1739390543-6630","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Chemise Floyd","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6631","https://sn.coinafrique.com/categorie/vetements-homme?page=41","T-shirt homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6632","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Polo Lacoste","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6633","https://sn.coinafrique.com/categorie/vetements-homme?page=41","Polo Floyd","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6634","https://sn.coinafrique.com/categorie/vetements-homme?page=41","T-shirt homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6635","https://sn.coinafrique.com/categorie/vetements-homme?page=41","T-shirt homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390543-6636","https://sn.coinafrique.com/categorie/vetements-homme?page=41","T-shirt homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390550-6637","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Costume africain","30 000CFA","Ouest Foire, Dakar, Sénégal",""
"1739390550-6638","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Vêtements homme","13 000CFA","Dakar, Sénégal",""
"1739390550-6639","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Polos Lacoste","7 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390550-6640","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Shorts homme","4 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390550-6641","https://sn.coinafrique.com/categorie/vetements-homme?page=40","T-shirts Lacoste","7 000CFA","Dakar, Sénégal",""
"1739390550-6642","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Pantalon Kaki","7 000CFA","Dakar, Sénégal",""
"1739390550-6643","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Pantalons jogging homme","7 000CFA","Dakar, Sénégal",""
"1739390550-6644","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Ensemble homme","10 000CFA","Dakar, Sénégal",""
"1739390550-6645","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Pantalons Kaki","7 000CFA","Dakar, Sénégal",""
"1739390550-6646","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Ensemble homme","13 000CFA","Dakar, Sénégal",""
"1739390550-6647","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Pantalons homme","7 000CFA","Dakar, Sénégal",""
"1739390550-6648","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Chemises homme","7 000CFA","Dakar, Sénégal",""
"1739390550-6649","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Pantalon Kaki homme","7 000CFA","Dakar, Sénégal",""
"1739390550-6650","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Chemise homme","6 500CFA","Dakar, Sénégal",""
"1739390550-6651","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Ensemble homme","13 000CFA","Dakar, Sénégal",""
"1739390550-6652","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Ensemble homme","13 000CFA","Dakar, Sénégal",""
"1739390550-6653","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Ensemble homme","13 000CFA","Dakar, Sénégal",""
"1739390550-6654","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Pantalons Kaki","7 000CFA","Dakar, Sénégal",""
"1739390550-6655","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Ensemble homme","13 000CFA","Dakar, Sénégal",""
"1739390550-6656","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Jeans homme","7 000CFA","Dakar, Sénégal",""
"1739390550-6657","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Chemise homme","7 000CFA","Dakar, Sénégal",""
"1739390550-6658","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Joggings homme","7 000CFA","Dakar, Sénégal",""
"1739390550-6659","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Polos  Lacoste","7 000CFA","Dakar, Sénégal",""
"1739390550-6660","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Ensemble homme","13 000CFA","Dakar, Sénégal",""
"1739390550-6661","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Pantalons kaki","7 000CFA","Dakar, Sénégal",""
"1739390550-6662","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Ensemble homme","15 000CFA","Patte d'oie, Dakar, Sénégal",""
"1739390550-6663","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Ensemble kaki et chemises","16 500CFA","Pikine, Sénégal",""
"1739390550-6664","https://sn.coinafrique.com/categorie/vetements-homme?page=40","Chemise homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal",""
